month,service,service_label,zone_id,zone,borough,service_zone,is_airport,has_geometry,centroid_lon,centroid_lat,trips,revenue,fare_revenue,distance_mi,duration_s,airport_trips,tipped_trips,tip_observable_trips,tip_observable_tip,tip_observable_fare,unknown_zone_trips
2024-08-01,fhvhv,High Volume For Hire Vehicle,1,Newark Airport,EWR,EWR,true,true,-74.174002,40.69183,471,19204.47,12654.71,2220.68,691595.0,471,114,471,687.58,12654.71,0
2024-08-01,fhvhv,High Volume For Hire Vehicle,2,Jamaica Bay,Queens,Boro Zone,false,true,-73.8313,40.616746,175,5612.26,4747.2,828.13,261347.0,18,37,175,215.85,4747.2,0
2024-08-01,fhvhv,High Volume For Hire Vehicle,3,Allerton/Pelham Gardens,Bronx,Boro Zone,false,true,-73.847422,40.864474,1943,58779.33,49692.26,8684.28,2675593.0,45,512,1943,2336.18,49692.26,2
2024-08-01,fhvhv,High Volume For Hire Vehicle,4,Alphabet City,Manhattan,Yellow Zone,false,true,-73.976968,40.723752,2985,95950.47,74560.64,12868.07,4013588.0,94,793,2985,3717.51,74560.64,1
2024-08-01,fhvhv,High Volume For Hire Vehicle,5,Arden Heights,Staten Island,Boro Zone,false,true,-74.188485,40.552659,6524,196366.32,165763.9,28593.73,8983741.0,150,1630,6524,7953.44,165763.9,8
2024-08-01,fhvhv,High Volume For Hire Vehicle,6,Arrochar/Fort Wadsworth,Staten Island,Boro Zone,false,true,-74.07177,40.600324,2124,64023.67,54096.96,9409.51,2917782.0,52,556,2124,2577.52,54096.96,3
2024-08-01,fhvhv,High Volume For Hire Vehicle,7,Astoria,Queens,Boro Zone,false,true,-73.919694,40.761493,59496,1819361.27,1534360.64,266783.65,83161358.0,8728,15435,59496,75307.09,1534360.64,43
2024-08-01,fhvhv,High Volume For Hire Vehicle,8,Astoria Park,Queens,Boro Zone,false,true,-73.923086,40.778559,1885,55923.92,47084.35,8159.35,2527495.0,278,493,1885,2295.38,47084.35,4
2024-08-01,fhvhv,High Volume For Hire Vehicle,9,Auburndale,Queens,Boro Zone,false,true,-73.787949,40.751034,2529,77195.05,64990.75,11281.25,3521898.0,372,678,2529,3315.68,64990.75,1
2024-08-01,fhvhv,High Volume For Hire Vehicle,10,Baisley Park,Queens,Boro Zone,false,true,-73.790987,40.678953,4944,148189.6,125011.69,21873.28,6696971.0,728,1293,4944,6064.68,125011.69,2
2024-08-01,fhvhv,High Volume For Hire Vehicle,11,Bath Beach,Brooklyn,Boro Zone,false,true,-74.007488,40.604273,2031,61022.73,51262.51,8811.21,2778050.0,57,567,2031,2682.23,51262.51,0
2024-08-01,fhvhv,High Volume For Hire Vehicle,12,Battery Park,Manhattan,Yellow Zone,false,true,-74.015563,40.702946,3207,105918.93,82674.84,14343.26,4487120.0,81,830,3207,4088.67,82674.84,3
2024-08-01,fhvhv,High Volume For Hire Vehicle,13,Battery Park City,Manhattan,Yellow Zone,false,true,-74.016079,40.712038,4863,158494.39,123668.7,21513.88,6665851.0,112,1285,4863,6073.23,123668.7,2
2024-08-01,fhvhv,High Volume For Hire Vehicle,14,Bay Ridge,Brooklyn,Boro Zone,false,true,-74.029893,40.624834,2283,70032.59,59064.96,10176.77,3224838.0,55,599,2283,2878.87,59064.96,1
2024-08-01,fhvhv,High Volume For Hire Vehicle,15,Bay Terrace/Fort Totten,Queens,Boro Zone,false,true,-73.785973,40.783333,3772,115508.61,97201.15,16965.08,5252986.0,573,1018,3772,4951.64,97201.15,4
2024-08-01,fhvhv,High Volume For Hire Vehicle,16,Bayside,Queens,Boro Zone,false,true,-73.773421,40.762738,1906,57451.36,48269.23,8352.84,2607116.0,294,507,1906,2529.5,48269.23,0
2024-08-01,fhvhv,High Volume For Hire Vehicle,17,Bedford,Brooklyn,Boro Zone,false,true,-73.949905,40.691507,25923,791351.54,667739.11,116034.55,36189617.0,584,6739,25923,32713.86,667739.11,14
2024-08-01,fhvhv,High Volume For Hire Vehicle,18,Bedford Park,Bronx,Boro Zone,false,true,-73.890184,40.867682,5890,180560.6,151815.15,26259.64,8255897.0,144,1616,5890,8079.46,151815.15,6
2024-08-01,fhvhv,High Volume For Hire Vehicle,19,Bellerose,Queens,Boro Zone,false,true,-73.726655,40.735487,2143,65963.47,55659.03,9717.71,3015901.0,278,564,2143,2740.15,55659.03,2
2024-08-01,fhvhv,High Volume For Hire Vehicle,20,Belmont,Bronx,Boro Zone,false,true,-73.885867,40.857779,3258,101808.13,85869.96,14995.7,4676802.0,60,822,3258,4329.83,85869.96,3
2024-08-01,fhvhv,High Volume For Hire Vehicle,21,Bensonhurst East,Brooklyn,Boro Zone,false,true,-73.983538,40.601429,1809,53890.69,45328.86,7795.25,2448983.0,42,489,1809,2279.49,45328.86,0
2024-08-01,fhvhv,High Volume For Hire Vehicle,22,Bensonhurst West,Brooklyn,Boro Zone,false,true,-73.995259,40.612218,2423,72154.96,60652.29,10570.07,3245749.0,65,635,2423,3150.64,60652.29,2
2024-08-01,fhvhv,High Volume For Hire Vehicle,23,Bloomfield/Emerson Hill,Staten Island,Boro Zone,false,true,-74.170885,40.606448,4570,141537.13,119625.42,20858.09,6506268.0,108,1151,4570,5677.31,119625.42,4
2024-08-01,fhvhv,High Volume For Hire Vehicle,24,Bloomingdale,Manhattan,Yellow Zone,false,true,-73.965479,40.801971,2358,78520.78,61360.36,10682.83,3333591.0,54,616,2358,3064.15,61360.36,2
2024-08-01,fhvhv,High Volume For Hire Vehicle,25,Boerum Hill,Brooklyn,Boro Zone,false,true,-73.986114,40.685634,12683,386704.1,325997.34,56666.05,17650724.0,284,3322,12683,16538.04,325997.34,6
2024-08-01,fhvhv,High Volume For Hire Vehicle,26,Borough Park,Brooklyn,Boro Zone,false,true,-73.988661,40.630949,7309,222840.48,187790.71,32770.55,10138968.0,191,1904,7309,9296.12,187790.71,3
2024-08-01,fhvhv,High Volume For Hire Vehicle,27,Breezy Point/Fort Tilden/Riis Beach,Queens,Boro Zone,false,true,-73.906912,40.559135,108,3282.61,2722.77,462.23,148710.0,21,24,108,137.32,2722.77,0
2024-08-01,fhvhv,High Volume For Hire Vehicle,28,Briarwood/Jamaica Hills,Queens,Boro Zone,false,true,-73.808729,40.711596,3605,111436.7,94223.3,16425.28,5122582.0,499,901,3605,4356.76,94223.3,3
2024-08-01,fhvhv,High Volume For Hire Vehicle,29,Brighton Beach,Brooklyn,Boro Zone,false,true,-73.961217,40.580922,1870,55610.27,46796.19,8121.78,2511134.0,43,492,1870,2372.32,46796.19,3
2024-08-01,fhvhv,High Volume For Hire Vehicle,30,Broad Channel,Queens,Boro Zone,false,true,-73.821928,40.603687,129,4237.21,3614.97,650.93,196870.0,19,28,129,133.91,3614.97,0
2024-08-01,fhvhv,High Volume For Hire Vehicle,31,Bronx Park,Bronx,Boro Zone,false,true,-73.875476,40.857746,202,6413.91,5464.69,959.41,299251.0,2,55,202,232.49,5464.69,0
2024-08-01,fhvhv,High Volume For Hire Vehicle,32,Bronxdale,Bronx,Boro Zone,false,true,-73.864901,40.864002,2081,63627.01,53560.61,9281.79,2907439.0,57,539,2081,2673.38,53560.61,2
2024-08-01,fhvhv,High Volume For Hire Vehicle,33,Brooklyn Heights,Brooklyn,Boro Zone,false,true,-73.99525,40.695798,3193,96063.34,80938.11,13926.47,4390112.0,72,843,3193,4162.44,80938.11,2
2024-08-01,fhvhv,High Volume For Hire Vehicle,34,Brooklyn Navy Yard,Brooklyn,Boro Zone,false,true,-73.971189,40.700856,9991,306182.78,258479.32,44995.36,14014439.0,246,2565,9991,12476.05,258479.32,4
2024-08-01,fhvhv,High Volume For Hire Vehicle,35,Brownsville,Brooklyn,Boro Zone,false,true,-73.910258,40.664003,2434,72506.79,61136.95,10595.65,3288539.0,63,630,2434,2974.57,61136.95,1
2024-08-01,fhvhv,High Volume For Hire Vehicle,36,Bushwick North,Brooklyn,Boro Zone,false,true,-73.91771,40.700522,4062,121959.3,103020.86,17922.97,5547094.0,98,1033,4062,4830.96,103020.86,5
2024-08-01,fhvhv,High Volume For Hire Vehicle,37,Bushwick South,Brooklyn,Boro Zone,false,true,-73.922237,40.694994,19751,601823.55,507855.04,88227.82,27511317.0,482,5085,19751,24796.02,507855.04,7
2024-08-01,fhvhv,High Volume For Hire Vehicle,38,Cambria Heights,Queens,Boro Zone,false,true,-73.735554,40.694341,2907,88302.16,74489.86,12916.66,4035309.0,431,776,2907,3635.87,74489.86,3
2024-08-01,fhvhv,High Volume For Hire Vehicle,39,Canarsie,Brooklyn,Boro Zone,false,true,-73.899735,40.638037,6116,186202.75,157537.65,27465.19,8519030.0,137,1558,6116,7308.28,157537.65,6
2024-08-01,fhvhv,High Volume For Hire Vehicle,40,Carroll Gardens,Brooklyn,Boro Zone,false,true,-73.995956,40.679199,11900,362398.59,305464.98,53117.14,16526740.0,260,3175,11900,15426.97,305464.98,7
2024-08-01,fhvhv,High Volume For Hire Vehicle,41,Central Harlem,Manhattan,Yellow Zone,false,true,-73.951292,40.804334,3635,117661.19,91566.91,15842.34,4936546.0,92,952,3635,4654.6,91566.91,4
2024-08-01,fhvhv,High Volume For Hire Vehicle,42,Central Harlem North,Manhattan,Yellow Zone,false,true,-73.940772,40.818257,2133,70305.29,54936.74,9564.57,2973447.0,49,551,2133,2678.74,54936.74,1
2024-08-01,fhvhv,High Volume For Hire Vehicle,43,Central Park,Manhattan,Yellow Zone,false,true,-73.965555,40.782477,120,3905.5,3058.34,526.53,166146.0,1,25,120,147.98,3058.34,0
2024-08-01,fhvhv,High Volume For Hire Vehicle,44,Charleston/Tottenville,Staten Island,Boro Zone,false,true,-74.233535,40.525491,4974,152009.84,127956.55,22340.25,6909130.0,119,1339,4974,6557.19,127956.55,2
2024-08-01,fhvhv,High Volume For Hire Vehicle,45,Chinatown,Manhattan,Yellow Zone,false,true,-73.998151,40.712459,2496,80021.19,62362.92,10716.0,3367390.0,55,660,2496,3034.7,62362.92,2
2024-08-01,fhvhv,High Volume For Hire Vehicle,46,City Island,Bronx,Boro Zone,false,true,-73.781988,40.849086,2952,88412.77,74535.64,12956.28,4008984.0,76,753,2952,3674.45,74535.64,1
2024-08-01,fhvhv,High Volume For Hire Vehicle,47,Claremont/Bathgate,Bronx,Boro Zone,false,true,-73.900317,40.842748,8277,254284.31,214562.85,37310.92,11650219.0,213,2160,8277,10326.14,214562.85,5
2024-08-01,fhvhv,High Volume For Hire Vehicle,48,Clinton East,Manhattan,Yellow Zone,false,true,-73.989845,40.762253,11086,366610.79,286060.72,49764.06,15502015.0,273,2956,11086,14428.03,286060.72,10
2024-08-01,fhvhv,High Volume For Hire Vehicle,49,Clinton Hill,Brooklyn,Boro Zone,false,true,-73.962363,40.687967,3749,115292.78,97353.05,16887.44,5298205.0,86,964,3749,4806.24,97353.05,3
2024-08-01,fhvhv,High Volume For Hire Vehicle,50,Clinton West,Manhattan,Yellow Zone,false,true,-73.995135,40.766238,5903,191626.03,149617.33,25984.97,8063573.0,131,1525,5903,7145.44,149617.33,5
2024-08-01,fhvhv,High Volume For Hire Vehicle,51,Co-Op City,Bronx,Boro Zone,false,true,-73.828263,40.873972,2644,79449.03,67059.45,11620.47,3620665.0,59,696,2644,3270.16,67059.45,1
2024-08-01,fhvhv,High Volume For Hire Vehicle,52,Cobble Hill,Brooklyn,Boro Zone,false,true,-73.996724,40.686651,5458,164214.88,138786.65,23878.59,7537024.0,123,1411,5458,6530.9,138786.65,6
2024-08-01,fhvhv,High Volume For Hire Vehicle,53,College Point,Queens,Boro Zone,false,true,-73.842813,40.780912,2113,63511.32,53461.23,9301.17,2875901.0,298,540,2113,2709.71,53461.23,0
2024-08-01,fhvhv,High Volume For Hire Vehicle,54,Columbia Street,Brooklyn,Boro Zone,false,true,-74.002911,40.687201,3171,96500.7,81541.38,14219.43,4405886.0,75,787,3171,3839.71,81541.38,0
2024-08-01,fhvhv,High Volume For Hire Vehicle,55,Coney Island,Brooklyn,Boro Zone,false,true,-73.987944,40.576961,1813,55767.35,46904.38,8112.65,2554249.0,47,486,1813,2461.25,46904.38,1
2024-08-01,fhvhv,High Volume For Hire Vehicle,56,Corona,Queens,Boro Zone,false,true,-73.858368,40.74235,2372,72393.53,61099.11,10618.76,3311112.0,348,601,2372,2778.01,61099.11,3
2024-08-01,fhvhv,High Volume For Hire Vehicle,57,Corona,Queens,Boro Zone,false,false,,,4374,136375.54,114976.04,20028.51,6266771.0,631,1139,4374,5620.79,114976.04,6
2024-08-01,fhvhv,High Volume For Hire Vehicle,58,Country Club,Bronx,Boro Zone,false,true,-73.820393,40.841452,2020,61615.29,52000.28,9011.54,2822871.0,55,498,2020,2444.73,52000.28,3
2024-08-01,fhvhv,High Volume For Hire Vehicle,59,Crotona Park,Bronx,Boro Zone,false,true,-73.894986,40.83855,116,3542.72,3005.41,534.76,160572.0,1,30,116,146.24,3005.41,0
2024-08-01,fhvhv,High Volume For Hire Vehicle,60,Crotona Park East,Bronx,Boro Zone,false,true,-73.8859,40.83399,6790,206329.63,174100.9,30253.68,9420010.0,172,1712,6790,8380.52,174100.9,7
2024-08-01,fhvhv,High Volume For Hire Vehicle,61,Crown Heights North,Brooklyn,Boro Zone,false,true,-73.939287,40.67447,21514,658538.3,554800.99,96333.52,30097003.0,540,5597,21514,27745.3,554800.99,17
2024-08-01,fhvhv,High Volume For Hire Vehicle,62,Crown Heights South,Brooklyn,Boro Zone,false,true,-73.948788,40.666541,3483,107033.43,90234.13,15591.21,4919740.0,77,920,3483,4501.8,90234.13,5
2024-08-01,fhvhv,High Volume For Hire Vehicle,63,Cypress Hills,Brooklyn,Boro Zone,false,true,-73.878173,40.68384,1850,58385.37,49203.85,8651.03,2675947.0,38,505,1850,2521.55,49203.85,0
2024-08-01,fhvhv,High Volume For Hire Vehicle,64,Douglaston,Queens,Boro Zone,false,true,-73.739337,40.760615,2607,80302.12,67676.56,11722.4,3686404.0,390,658,2607,3371.91,67676.56,1
2024-08-01,fhvhv,High Volume For Hire Vehicle,65,Downtown Brooklyn/MetroTech,Brooklyn,Boro Zone,false,true,-73.986086,40.695337,38940,1183880.2,998340.02,173702.33,53967460.0,928,10213,38940,49414.85,998340.02,20
2024-08-01,fhvhv,High Volume For Hire Vehicle,66,DUMBO/Vinegar Hill,Brooklyn,Boro Zone,false,true,-73.985702,40.702259,2054,62448.87,52333.66,9085.59,2826747.0,55,580,2054,2925.37,52333.66,2
2024-08-01,fhvhv,High Volume For Hire Vehicle,67,Dyker Heights,Brooklyn,Boro Zone,false,true,-74.013802,40.619619,3051,92282.52,77770.62,13569.48,4186993.0,90,799,3051,3846.88,77770.62,5
2024-08-01,fhvhv,High Volume For Hire Vehicle,68,East Chelsea,Manhattan,Yellow Zone,false,true,-73.999918,40.748427,6631,219572.85,171655.94,29844.04,9316972.0,140,1691,6631,8441.2,171655.94,7
2024-08-01,fhvhv,High Volume For Hire Vehicle,69,East Concourse/Concourse Village,Bronx,Boro Zone,false,true,-73.91503,40.831416,2298,71329.83,60181.86,10463.68,3280124.0,55,588,2298,2931.3,60181.86,1
2024-08-01,fhvhv,High Volume For Hire Vehicle,70,East Elmhurst,Queens,Boro Zone,false,true,-73.868395,40.763352,3878,119888.49,101044.38,17652.65,5479185.0,533,1007,3878,5013.78,101044.38,4
2024-08-01,fhvhv,High Volume For Hire Vehicle,71,East Flatbush/Farragut,Brooklyn,Boro Zone,false,true,-73.937966,40.644288,2003,62640.25,52834.28,9245.04,2874447.0,51,537,2003,2570.44,52834.28,0
2024-08-01,fhvhv,High Volume For Hire Vehicle,72,East Flatbush/Remsen Village,Brooklyn,Boro Zone,false,true,-73.922251,40.652364,2819,83975.29,70889.25,12339.75,3803274.0,71,742,2819,3387.59,70889.25,3
2024-08-01,fhvhv,High Volume For Hire Vehicle,73,East Flushing,Queens,Boro Zone,false,true,-73.807294,40.754109,5827,180506.69,152094.26,26427.49,8283317.0,853,1555,5827,7792.49,152094.26,2
2024-08-01,fhvhv,High Volume For Hire Vehicle,74,East Harlem North,Manhattan,Yellow Zone,false,true,-73.937346,40.801169,2528,82997.0,64647.31,11170.94,3507812.0,65,675,2528,3311.96,64647.31,1
2024-08-01,fhvhv,High Volume For Hire Vehicle,75,East Harlem South,Manhattan,Yellow Zone,false,true,-73.94575,40.790011,3609,117749.6,91592.75,15859.71,4948949.0,85,977,3609,4834.35,91592.75,1
2024-08-01,fhvhv,High Volume For Hire Vehicle,76,East New York,Brooklyn,Boro Zone,false,true,-73.87682,40.660934,1758,52172.76,43902.5,7550.57,2368686.0,48,430,1758,2204.76,43902.5,0
2024-08-01,fhvhv,High Volume For Hire Vehicle,77,East New York/Pennsylvania Avenue,Brooklyn,Boro Zone,false,true,-73.895364,40.666559,2483,75788.79,63817.4,11152.1,3442586.0,53,673,2483,3347.21,63817.4,0
2024-08-01,fhvhv,High Volume For Hire Vehicle,78,East Tremont,Bronx,Boro Zone,false,true,-73.885522,40.84496,4557,141162.34,118982.44,20770.25,6460083.0,101,1213,4557,6049.6,118982.44,2
2024-08-01,fhvhv,High Volume For Hire Vehicle,79,East Village,Manhattan,Yellow Zone,false,true,-73.985937,40.72762,10375,340048.73,265667.49,46137.54,14373214.0,260,2658,10375,12693.13,265667.49,10
2024-08-01,fhvhv,High Volume For Hire Vehicle,80,East Williamsburg,Brooklyn,Boro Zone,false,true,-73.936794,40.71537,151788,4614696.6,3892420.23,676191.36,210656487.0,3527,39231,151788,191396.06,3892420.23,124
2024-08-01,fhvhv,High Volume For Hire Vehicle,81,Eastchester,Bronx,Boro Zone,false,true,-73.836644,40.880935,7661,234384.06,197611.09,34441.04,10693803.0,178,2027,7661,9700.86,197611.09,4
2024-08-01,fhvhv,High Volume For Hire Vehicle,82,Elmhurst,Queens,Boro Zone,false,true,-73.877118,40.739495,16157,495401.09,417753.89,72696.16,22650515.0,2345,4124,16157,20812.61,417753.89,19
2024-08-01,fhvhv,High Volume For Hire Vehicle,83,Elmhurst/Maspeth,Queens,Boro Zone,false,true,-73.892173,40.738324,3657,113849.07,96000.38,16906.51,5190885.0,512,929,3657,4824.05,96000.38,2
2024-08-01,fhvhv,High Volume For Hire Vehicle,84,Eltingville/Annadale/Prince's Bay,Staten Island,Boro Zone,false,true,-74.187679,40.528686,1910,58015.42,48948.95,8494.53,2650357.0,47,476,1910,2318.32,48948.95,1
2024-08-01,fhvhv,High Volume For Hire Vehicle,85,Erasmus,Brooklyn,Boro Zone,false,true,-73.951623,40.646116,2513,75442.09,63791.75,11066.0,3442794.0,61,593,2513,2960.86,63791.75,1
2024-08-01,fhvhv,High Volume For Hire Vehicle,86,Far Rockaway,Queens,Boro Zone,false,true,-73.755243,40.602433,5352,161927.05,136216.07,23659.54,7352345.0,784,1418,5352,7083.17,136216.07,5
2024-08-01,fhvhv,High Volume For Hire Vehicle,87,Financial District North,Manhattan,Yellow Zone,false,true,-74.007496,40.706808,2548,84349.99,65892.96,11436.52,3579328.0,51,673,2548,3311.06,65892.96,1
2024-08-01,fhvhv,High Volume For Hire Vehicle,88,Financial District South,Manhattan,Yellow Zone,false,true,-74.011515,40.703358,3370,111780.77,87013.89,15171.37,4709241.0,87,926,3370,4628.26,87013.89,2
2024-08-01,fhvhv,High Volume For Hire Vehicle,89,Flatbush/Ditmas Park,Brooklyn,Boro Zone,false,true,-73.960968,40.6379,10666,328382.5,277612.63,48343.89,15081010.0,246,2687,10666,12966.77,277612.63,4
2024-08-01,fhvhv,High Volume For Hire Vehicle,90,Flatiron,Manhattan,Yellow Zone,false,true,-73.996971,40.742279,5308,175979.45,137497.24,23887.05,7468660.0,121,1403,5308,6772.9,137497.24,5
2024-08-01,fhvhv,High Volume For Hire Vehicle,91,Flatlands,Brooklyn,Boro Zone,false,true,-73.930097,40.626272,4300,133711.96,112562.15,19630.96,6121185.0,105,1163,4300,5709.0,112562.15,4
2024-08-01,fhvhv,High Volume For Hire Vehicle,92,Flushing,Queens,Boro Zone,false,true,-73.828859,40.761101,15527,472142.07,398873.32,69273.26,21605088.0,2304,3931,15527,18942.31,398873.32,8
2024-08-01,fhvhv,High Volume For Hire Vehicle,93,Flushing Meadows-Corona Park,Queens,Boro Zone,false,true,-73.840865,40.740674,2823,84502.47,71413.79,12361.81,3854792.0,421,689,2823,3305.85,71413.79,1
2024-08-01,fhvhv,High Volume For Hire Vehicle,94,Fordham South,Bronx,Boro Zone,false,true,-73.899536,40.858155,6375,196757.66,166005.86,28788.63,9045213.0,159,1649,6375,8049.95,166005.86,3
2024-08-01,fhvhv,High Volume For Hire Vehicle,95,Forest Hills,Queens,Boro Zone,false,true,-73.847669,40.721432,13864,420332.46,354416.31,61601.64,19151881.0,1994,3602,13864,17375.31,354416.31,8
2024-08-01,fhvhv,High Volume For Hire Vehicle,96,Forest Park/Highland Park,Queens,Boro Zone,false,true,-73.871561,40.697002,3335,101926.29,86080.76,15018.91,4655929.0,498,840,3335,4165.84,86080.76,0
2024-08-01,fhvhv,High Volume For Hire Vehicle,97,Fort Greene,Brooklyn,Boro Zone,false,true,-73.974882,40.690787,23326,717108.06,603922.99,105100.26,32758961.0,544,6139,23326,30767.43,603922.99,21
2024-08-01,fhvhv,High Volume For Hire Vehicle,98,Fresh Meadows,Queens,Boro Zone,false,true,-73.777253,40.734463,2388,72329.16,61090.65,10629.91,3299594.0,361,602,2388,2906.41,61090.65,3
2024-08-01,fhvhv,High Volume For Hire Vehicle,99,Freshkills Park,Staten Island,Boro Zone,false,true,-74.186421,40.576773,207,6881.12,5787.08,1018.57,319912.0,7,58,207,294.02,5787.08,0
2024-08-01,fhvhv,High Volume For Hire Vehicle,100,Garment District,Manhattan,Yellow Zone,false,true,-73.988787,40.753513,8833,289852.01,226140.1,39393.35,12208084.0,227,2315,8833,11127.04,226140.1,8
2024-08-01,fhvhv,High Volume For Hire Vehicle,101,Glen Oaks,Queens,Boro Zone,false,true,-73.711025,40.745993,3008,95037.77,80157.31,13915.99,4400198.0,406,772,3008,3909.21,80157.31,0
2024-08-01,fhvhv,High Volume For Hire Vehicle,102,Glendale,Queens,Boro Zone,false,true,-73.875737,40.703546,8734,261355.31,220348.25,38057.37,11900224.0,1206,2283,8734,10962.55,220348.25,5
2024-08-01,fhvhv,High Volume For Hire Vehicle,103,Governor's Island/Ellis Island/Liberty Island,Manhattan,Yellow Zone,false,true,-74.023552,40.690112,120,4358.8,3427.03,612.66,188754.0,1,34,120,185.33,3427.03,0
2024-08-01,fhvhv,High Volume For Hire Vehicle,104,Governor's Island/Ellis Island/Liberty Island,Manhattan,Yellow Zone,false,false,,,157,5077.94,3933.09,684.64,210726.0,1,46,157,242.61,3933.09,0
2024-08-01,fhvhv,High Volume For Hire Vehicle,105,Governor's Island/Ellis Island/Liberty Island,Manhattan,Yellow Zone,false,false,,,94,2681.34,2066.63,345.33,107901.0,2,23,94,100.25,2066.63,0
2024-08-01,fhvhv,High Volume For Hire Vehicle,106,Gowanus,Brooklyn,Boro Zone,false,true,-73.990648,40.673513,2735,84544.9,71359.53,12482.3,3868007.0,67,683,2735,3484.49,71359.53,1
2024-08-01,fhvhv,High Volume For Hire Vehicle,107,Gramercy,Manhattan,Yellow Zone,false,true,-73.984052,40.736824,8388,275985.06,215349.2,37270.23,11689497.0,195,2223,8388,10793.45,215349.2,8
2024-08-01,fhvhv,High Volume For Hire Vehicle,108,Gravesend,Brooklyn,Boro Zone,false,true,-73.981431,40.588404,2088,63194.57,53476.56,9327.92,2884737.0,42,512,2088,2496.33,53476.56,2
2024-08-01,fhvhv,High Volume For Hire Vehicle,109,Great Kills,Staten Island,Boro Zone,false,true,-74.15089,40.551862,3215,97054.38,81746.06,14266.2,4396212.0,85,846,3215,4166.17,81746.06,1
2024-08-01,fhvhv,High Volume For Hire Vehicle,110,Great Kills Park,Staten Island,Boro Zone,false,true,-74.128343,40.54578,73,2145.7,1818.34,329.13,94511.0,0,18,73,61.89,1818.34,0
2024-08-01,fhvhv,High Volume For Hire Vehicle,111,Green-Wood Cemetery,Brooklyn,Boro Zone,false,true,-73.990234,40.652137,108,3080.97,2570.95,441.43,136281.0,3,31,108,147.09,2570.95,0
2024-08-01,fhvhv,High Volume For Hire Vehicle,112,Greenpoint,Brooklyn,Boro Zone,false,true,-73.94954,40.729506,17159,520133.18,438873.05,76223.08,23732612.0,399,4488,17159,21471.92,438873.05,8
2024-08-01,fhvhv,High Volume For Hire Vehicle,113,Greenwich Village North,Manhattan,Yellow Zone,false,true,-73.994305,40.732579,2364,79833.77,62376.12,10897.76,3397591.0,55,636,2364,3199.1,62376.12,3
2024-08-01,fhvhv,High Volume For Hire Vehicle,114,Greenwich Village South,Manhattan,Yellow Zone,false,true,-73.99738,40.72834,3033,99510.27,77444.85,13447.45,4186001.0,72,845,3033,4089.8,77444.85,1
2024-08-01,fhvhv,High Volume For Hire Vehicle,115,Grymes Hill/Clifton,Staten Island,Boro Zone,false,true,-74.087839,40.617971,7063,214011.32,180782.33,31355.27,9787895.0,156,1739,7063,8560.21,180782.33,2
2024-08-01,fhvhv,High Volume For Hire Vehicle,116,Hamilton Heights,Manhattan,Yellow Zone,false,true,-73.948522,40.827013,2541,82624.22,64634.05,11286.64,3475063.0,58,640,2541,2974.74,64634.05,3
2024-08-01,fhvhv,High Volume For Hire Vehicle,117,Hammels/Arverne,Queens,Boro Zone,false,true,-73.789623,40.594059,3521,109004.73,91922.87,15953.49,5010584.0,517,934,3521,4619.14,91922.87,3
2024-08-01,fhvhv,High Volume For Hire Vehicle,118,Heartland Village/Todt Hill,Staten Island,Boro Zone,false,true,-74.132985,40.586555,1873,56935.25,48242.51,8403.4,2610245.0,39,486,1873,2186.99,48242.51,1
2024-08-01,fhvhv,High Volume For Hire Vehicle,119,Highbridge,Bronx,Boro Zone,false,true,-73.926158,40.837827,2647,82763.25,69638.57,12088.5,3805790.0,69,714,2647,3589.21,69638.57,2
2024-08-01,fhvhv,High Volume For Hire Vehicle,120,Highbridge Park,Manhattan,Yellow Zone,false,true,-73.930183,40.846667,160,4826.41,3770.94,642.57,200145.0,2,42,160,158.59,3770.94,0
2024-08-01,fhvhv,High Volume For Hire Vehicle,121,Hillcrest/Pomonok,Queens,Boro Zone,false,true,-73.802444,40.728333,2104,65007.57,54712.85,9483.44,2980657.0,321,554,2104,2748.71,54712.85,3
2024-08-01,fhvhv,High Volume For Hire Vehicle,122,Hollis,Queens,Boro Zone,false,true,-73.761137,40.710639,3142,95745.4,80824.82,13992.77,4389437.0,487,830,3142,3936.35,80824.82,0
2024-08-01,fhvhv,High Volume For Hire Vehicle,123,Homecrest,Brooklyn,Boro Zone,false,true,-73.964334,40.599954,9629,297330.72,250918.58,43687.92,13638308.0,205,2487,9629,12432.26,250918.58,7
2024-08-01,fhvhv,High Volume For Hire Vehicle,124,Howard Beach,Queens,Boro Zone,false,true,-73.844918,40.658248,2223,67104.73,56586.64,9896.79,3039837.0,341,615,2223,2796.5,56586.64,0
2024-08-01,fhvhv,High Volume For Hire Vehicle,125,Hudson Sq,Manhattan,Yellow Zone,false,true,-74.007486,40.72629,4158,136530.5,106356.49,18399.75,5766953.0,111,1078,4158,5428.4,106356.49,3
2024-08-01,fhvhv,High Volume For Hire Vehicle,126,Hunts Point,Bronx,Boro Zone,false,true,-73.885537,40.812074,2016,59790.97,50366.24,8732.81,2702872.0,47,507,2016,2539.33,50366.24,0
2024-08-01,fhvhv,High Volume For Hire Vehicle,127,Inwood,Manhattan,Yellow Zone,false,true,-73.919308,40.866075,2942,95486.29,74348.14,12923.41,4000191.0,72,816,2942,3770.17,74348.14,2
2024-08-01,fhvhv,High Volume For Hire Vehicle,128,Inwood Hill Park,Manhattan,Yellow Zone,false,true,-73.92437,40.872379,175,5627.69,4325.3,754.2,230246.0,4,56,175,279.44,4325.3,0
